10000 0.007121
20000 0.015694
30000 0.027319
40000 0.039287
50000 0.052302
60000 0.064527
70000 0.076950
80000 0.088852
90000 0.100911
100000 0.114071
110000 0.126042
120000 0.136897
130000 0.146806
140000 0.157949
150000 0.168717
160000 0.178596
170000 0.189219
180000 0.199538
190000 0.209101
200000 0.218418
210000 0.226904
220000 0.235853
230000 0.244129
240000 0.253635
250000 0.263368
260000 0.272343
270000 0.280461
280000 0.289324
290000 0.298056
300000 0.304700
310000 0.313085
320000 0.321361
330000 0.329440
340000 0.338042
350000 0.345007
360000 0.353176
370000 0.360723
380000 0.368535
390000 0.375263
400000 0.382280
410000 0.390184
420000 0.397699
430000 0.404895
440000 0.411196
450000 0.418223
460000 0.424621
470000 0.430488
480000 0.437988
490000 0.444623
500000 0.450661
510000 0.457189
520000 0.462729
530000 0.469152
540000 0.475438
550000 0.481980
560000 0.487063
570000 0.492893
580000 0.499524
590000 0.506445
600000 0.511864
610000 0.517069
620000 0.522540
630000 0.528072
640000 0.533454
650000 0.539424
660000 0.545446
670000 0.550167
680000 0.554769
690000 0.560398
700000 0.565290
710000 0.570359
720000 0.576328
730000 0.581763
740000 0.587277
750000 0.592165
760000 0.597583
770000 0.600896
780000 0.605487
790000 0.610865
800000 0.615731
810000 0.620168
820000 0.623301
830000 0.627744
840000 0.630772
850000 0.635427
860000 0.639613
870000 0.643666
880000 0.647800
890000 0.651456
900000 0.655293
910000 0.658723
920000 0.662502
930000 0.665108
940000 0.667409
950000 0.670551
960000 0.674730
970000 0.678077
980000 0.681405
990000 0.684257
1000000 0.687918
1010000 0.691478
1020000 0.695148
1030000 0.698237
1040000 0.700849
1050000 0.704040
1060000 0.707598
1070000 0.711329
1080000 0.713832
1090000 0.716339
1100000 0.719416
1110000 0.722026
1120000 0.724494
1130000 0.727626
1140000 0.729850
1150000 0.731852
1160000 0.733673
1170000 0.735982
1180000 0.738095
1190000 0.740580
1200000 0.743387
1210000 0.744756
1220000 0.746642
1230000 0.748662
1240000 0.750721
1250000 0.753494
1260000 0.755457
1270000 0.757629
1280000 0.759724
1290000 0.761636
1300000 0.763552
1310000 0.765829
1320000 0.767927
1330000 0.770089
1340000 0.771240
1350000 0.773738
1360000 0.775237
1370000 0.776544
1380000 0.777778
1390000 0.779927
1400000 0.781434
1410000 0.783009
1420000 0.784719
1430000 0.786001
1440000 0.787960
1450000 0.790051
1460000 0.791293
1470000 0.792260
1480000 0.792951
1490000 0.792878
1500000 0.793754
1510000 0.794918
1520000 0.797128
1530000 0.798506
1540000 0.800436
1550000 0.801820
1560000 0.803268
1570000 0.805181
1580000 0.806058
1590000 0.807012
1600000 0.807409
1610000 0.808375
1620000 0.809300
1630000 0.810538
1640000 0.812093
1650000 0.812444
1660000 0.813828
1670000 0.814476
1680000 0.815826
1690000 0.816567
1700000 0.817047
1710000 0.817750
1720000 0.818701
1730000 0.818419
1740000 0.819232
1750000 0.820077
1760000 0.820851
