0 0.006848
10000 0.009024
20000 0.003776
30000 0.008256
40000 0.026176
50000 0.047552
60000 0.046016
70000 0.046528
80000 0.063424
90000 0.078016
100000 0.082752
110000 0.095424
120000 0.116928
130000 0.116288
140000 0.132288
150000 0.137152
160000 0.142912
170000 0.150080
180000 0.167744
190000 0.172096
200000 0.189760
210000 0.221760
220000 0.231360
230000 0.238144
240000 0.244416
250000 0.250432
260000 0.247360
270000 0.261696
280000 0.270656
290000 0.284608
300000 0.307136
310000 0.315584
320000 0.320960
330000 0.333632
340000 0.345024
350000 0.355776
360000 0.364864
370000 0.376768
380000 0.382016
390000 0.391104
400000 0.395840
410000 0.396480
420000 0.400448
430000 0.404928
440000 0.413376
450000 0.425024
460000 0.420800
470000 0.438848
480000 0.456384
490000 0.455232
500000 0.460096
510000 0.467520
520000 0.477504
530000 0.484160
540000 0.483008
550000 0.492480
560000 0.500672
570000 0.507200
580000 0.518336
590000 0.519488
600000 0.520384
610000 0.524992
620000 0.521792
630000 0.528320
640000 0.531136
650000 0.540480
660000 0.543296
670000 0.548288
680000 0.558528
690000 0.572352
700000 0.584256
710000 0.579776
720000 0.593984
730000 0.602176
740000 0.606528
750000 0.615360
760000 0.608448
770000 0.612032
780000 0.609728
790000 0.620736
800000 0.615104
810000 0.620096
820000 0.630080
830000 0.636864
840000 0.635968
850000 0.636608
860000 0.645184
870000 0.649152
880000 0.665920
890000 0.673472
900000 0.677312
910000 0.680256
920000 0.681024
930000 0.681152
940000 0.685632
950000 0.692416
960000 0.695488
970000 0.698432
980000 0.707008
990000 0.707520
1000000 0.710592
1010000 0.712896
1020000 0.714304
1030000 0.714560
1040000 0.719680
1050000 0.712512
1060000 0.718912
1070000 0.718656
1080000 0.718400
1090000 0.721728
1100000 0.727616
1110000 0.741696
1120000 0.744128
1130000 0.747840
1140000 0.751936
1150000 0.753728
1160000 0.754880
1170000 0.760640
1180000 0.772032
1190000 0.775744
1200000 0.783168
1210000 0.787008
1220000 0.787776
1230000 0.793536
1240000 0.791232
1250000 0.789568
1260000 0.805184
1270000 0.806976
1280000 0.810560
1290000 0.808000
1300000 0.816448
1310000 0.822336
1320000 0.821184
1330000 0.828480
1340000 0.828992
1350000 0.830272
1360000 0.830656
1370000 0.830528
1380000 0.837568
1390000 0.832960
1400000 0.836288
1410000 0.837696
1420000 0.832448
1430000 0.836544
1440000 0.823872
1450000 0.822848
1460000 0.817088
1470000 0.824000
1480000 0.827840
1490000 0.826688
1500000 0.832320
1510000 0.834368
1520000 0.832320
1530000 0.832192
1540000 0.830400
1550000 0.831040
1560000 0.833728
1570000 0.826048
1580000 0.827712
1590000 0.827584
1600000 0.828736
1610000 0.829376
1620000 0.828992
1630000 0.835520
1640000 0.830912
1650000 0.831424
1660000 0.825664
1670000 0.833856
1680000 0.835648
1690000 0.838208
1700000 0.834112
1710000 0.833728
1720000 0.827200
1730000 0.829504
1740000 0.835648
1750000 0.837568
1760000 0.835136
1770000 0.830528
1780000 0.833216
1790000 0.833344
1800000 0.837056
1810000 0.841792
1820000 0.837568
1830000 0.841536
1840000 0.833728
1850000 0.838464
1860000 0.845632
1870000 0.844096
1880000 0.850368
1890000 0.847040
1900000 0.853184
1910000 0.849344
1920000 0.852288
1930000 0.848576
1940000 0.845888
1950000 0.844992
1960000 0.841280
1970000 0.848064
1980000 0.848320
1990000 0.840512
2000000 0.839232
2010000 0.848448
2020000 0.844224
2030000 0.845376
2040000 0.845632
2050000 0.846528
2060000 0.843328
2070000 0.844864
2080000 0.846144
2090000 0.847424
2100000 0.853696
2110000 0.856000
2120000 0.854336
2130000 0.861760
2140000 0.866496
2150000 0.857920
2160000 0.856640
2170000 0.857664
2180000 0.856384
2190000 0.860992
2200000 0.860992
2210000 0.862400
2220000 0.854848
2230000 0.856384
2240000 0.860992
2250000 0.853824
2260000 0.856256
2270000 0.857536
2280000 0.862144
2290000 0.868928
2300000 0.870976
2310000 0.864576
2320000 0.870336
2330000 0.871744
2340000 0.873024
2350000 0.867136
2360000 0.873280
2370000 0.869440
2380000 0.865344
2390000 0.863040
2400000 0.866368
2410000 0.864448
2420000 0.857280
2430000 0.853952
2440000 0.849856
2450000 0.844352
2460000 0.846016
2470000 0.850880
2480000 0.851264
2490000 0.857280
2500000 0.852800
2510000 0.861760
2520000 0.862272
2530000 0.864704
2540000 0.864192
2550000 0.862016
2560000 0.860352
2570000 0.859456
2580000 0.860992
2590000 0.856512
2600000 0.854208
2610000 0.850240
2620000 0.848192
2630000 0.845248
2640000 0.852672
2650000 0.850496
2660000 0.855872
2670000 0.853312
2680000 0.850240
2690000 0.847424
2700000 0.851904
2710000 0.859584
2720000 0.861632
2730000 0.858176
2740000 0.859840
2750000 0.856896
2760000 0.855104
2770000 0.848320
2780000 0.844736
2790000 0.843584
2800000 0.844608
2810000 0.847936
2820000 0.849600
2830000 0.844608
2840000 0.840512
2850000 0.838208
2860000 0.846784
2870000 0.853184
2880000 0.840768
2890000 0.840896
2900000 0.849728
2910000 0.846400
2920000 0.851776
2930000 0.848064
2940000 0.836544
2950000 0.833088
2960000 0.834368
2970000 0.831680
2980000 0.827712
2990000 0.831040
3000000 0.834752
3010000 0.838336
3020000 0.832320
3030000 0.832576
3040000 0.837824
3050000 0.842944
3060000 0.848064
3070000 0.846272
3080000 0.839104
3090000 0.843840
3100000 0.836160
3110000 0.833728
3120000 0.836672
3130000 0.835776
3140000 0.848448
3150000 0.849344
3160000 0.856384
3170000 0.847424
3180000 0.847680
3190000 0.850880
3200000 0.851008
3210000 0.848960
3220000 0.846016
3230000 0.847168
3240000 0.853184
3250000 0.861888
3260000 0.859200
3270000 0.863808
3280000 0.858688
3290000 0.858048
3300000 0.859584
3310000 0.851520
3320000 0.847936
3330000 0.847808
3340000 0.848704
3350000 0.848448
3360000 0.848960
3370000 0.847424
3380000 0.844992
3390000 0.844864
3400000 0.844736
3410000 0.850112
3420000 0.840384
3430000 0.843584
3440000 0.851264
3450000 0.851264
3460000 0.849856
3470000 0.844096
3480000 0.847680
3490000 0.847296
3500000 0.843200
3510000 0.839744
3520000 0.834240
3530000 0.833088
3540000 0.837696
3550000 0.836416
3560000 0.838464
3570000 0.845248
3580000 0.849728
3590000 0.848704
3600000 0.846016
3610000 0.849984
3620000 0.853568
3630000 0.852416
3640000 0.852160
3650000 0.856000
3660000 0.846016
3670000 0.848832
3680000 0.849984
3690000 0.854592
3700000 0.861376
3710000 0.856128
3720000 0.860224
3730000 0.855872
3740000 0.857152
3750000 0.863808
3760000 0.859584
3770000 0.865600
3780000 0.866880
3790000 0.864192
3800000 0.861376
3810000 0.856000
